主管機關,公告日期,處分日期,處分字號,事業單位名稱或負責人,違法法規法條,違反法規內容,備註說明
職業安全衛生署,20210309,20201231,勞職授字第1090205879號,巨佳營造工程股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,"對於高度二公尺以上之屋頂、鋼樑、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋樑墩柱及橋樑上部結構、橋臺等場所作業,勞工有遭受墜落危險之虞者,未於該處設置護欄、護蓋或安全網等防護設備。",
職業安全衛生署,20210309,20201231,勞職授字第1090204996號,立達鋼鐵股份有限公司,職業安全衛生設施規則第92條第1項暨職業安全衛生法第6條第1項,"對於起重機具之運轉,未於運轉時採取防止吊掛物通過人員上方及人員進入吊掛物下方之設備或措施。",
台中市,20210208,20201231,府授勞檢字第10903245942號,剛陽實業有限公司(王俐華),職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,
台中市,20210208,20201231,府授勞檢字第10903245941號,阜皇企業有限公司(李政光),職業安全衛生法第26條第2項,承攬人就其承攬之全部或一部分交付再承攬時，未依前項規定告知再承攬人,
台中市,20210208,20201231,府授勞檢字第1090324594號,豐興鋼鐵股份有限公司(林明儒),職業安全衛生法第26條第1項;職業安全衛生法第27條第1項,事業單位以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施;事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位未採取必要措施,
台北市,20210305,20201230,北市勞職字第10961250931號,萬達國際物流股份有限公司,勞工健康保護規則第4條第1項暨職業安全衛生法第22條第1項,未依臨場服務頻率，辦理臨場健康服務。,
職業安全衛生署,20210510,20201230,勞職授字第10902054742號,潘建良即順泓金屬行,職業安全衛生設施規則第92條第1項、第92條第2項第2款暨職業安全衛生法第6條第1項,對於起重機具之運轉，未採取防止人員進入吊掛物下方之設備或措施，且吊耳與吊掛物之結合方式，未能承受所吊物體之整體重量，使其不致脫落，致發生職業安全衛生法第37條第2項之職業災害。,
職業安全衛生署,20210510,20201230,勞職授字第10902054743號,潘建良即順泓金屬行,職業安全衛生法第16條第1項,設置吊升荷重在3公噸以上之固定式起重機，係屬中央主管機關指定具有危險性之機械，未經勞動檢查機構或中央主管機關指定之代行檢查機構檢查合格即予使用。,
職業安全衛生署,20210510,20201230,勞職授字第1090205474號,潘建良即順泓金屬行,職業安全衛生法第37條第2項,勞動場所發生罹災人數在1人以上，且需住院治療之職業災害，未於8小時內通報勞動檢查機構。,
高雄市,20210802,20201230,高市勞檢字第10972582200號,民達工程有限公司(沈平宜),職業安全衛生法第37條第2項第3款,事業單位勞動場所發生災害之罹災人數在一人以上，且需住院治療之職業災害時，雇主未於8小時內通報勞動檢查機構。,
台北市,20210305,20201230,北市勞職字第10961253311號,維瑞機械有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第13款;營造安全衛生設施標準第149條第1項第1、2、3、4、5款暨職業安全衛生法第6條第1項第1、3、5款,有墜落危險之處所未設防護設備。;鋼構組配作業未指派作業主管辦理規定事項。,
台北市,20210305,20201230,北市勞職字第10961249771號,美商優比速國際股份有限公司台灣分公司,職業安全衛生管理辦法第3條第1項暨職業安全衛生法第23條第1項,未設置管理人員。,
台北市,20210305,20201230,北市勞職字第10961253491號,華邦營造有限公司,職業安全衛生法第27條第1項第1、2、3款,原事業單位未採取承攬管理必要措施。,
台北市,20210305,20201230,北市勞職字第10961251401號,盛德營造股份有限公司,職業安全衛生法第27條第1項第4款,原事業單位未採取承攬管理必要措施。,
台北市,20210305,20201230,北市勞職字第10961259091號,超然營造工程有限公司,職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項第5款;職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項第5款,未設置安全上下之設備。;2公尺作業未使用安全帶、帽。,
職業安全衛生署,20210409,20201230,勞職授字第1090205820號,麗明營造股份有限公司,職業安全衛生法第27條第1項第1、2、3款,與承攬人共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、監督及協調之工作、未採取工作連繫與調整之必要措施、未巡視工作場所。,
台北市,20210305,20201230,北市勞職字第10961253493號,樺辰室內裝修股份有限公司,職業安全衛生設施規則第230條第1項第3款暨職業安全衛生法第6條第1項第5款,合梯未符合規定。,
台北市,20210305,20201230,北市勞職字第10961252921號,祝旺開發股份有限公司,營造安全衛生設施標準第59條第4款暨職業安全衛生法第6條第1項第5款,鋼管施工架未依規定設置。,
桃園市,20210202,20201230,府勞檢字第1090344256號,東培工業股份有限公司(陳成),職業安全衛生設施規則第58條第5款暨職業安全衛生法第6條第1項,雇主對於下列機械部分，其作業有危害勞工之虞者，應設置護罩、護圍或具有連鎖性能之安全門等設備。一、…。五、電腦數值控制或其他自動化機械具有危險之部分。,
桃園市,20210202,20201230,府勞檢字第1090345376號,宏義工程股份有限公司(隋鐵樑),職業安全衛生設施規則第228條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第243條第1款暨職業安全衛生法第6條第1項;職業安全衛生設施規則第246條暨職業安全衛生法第6條第1項;職業安全衛生設施規則第276條第5款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項;營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項;營造安全衛生設施標準第40條第1項第1款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第44條暨職業安全衛生法第6條第1項;營造安全衛生設施標準第45條第7款暨職業安全衛生法第6條第1項;營造安全衛生設施標準第48條第1項第2款暨職業安全衛生法第6條第1項,雇主對勞工於高差超過一．五公尺以上之場所作業時，應設置能使勞工安全上下之設備。;雇主為避免漏電而發生感電危害，應依下列狀況，於各該電動機具設備之連接電路上設置適合其規格，具有高敏感度、高速型，能確實動作之防止感電用漏電斷路器：一、使用對地電壓在一百五十伏特以上移動式或攜帶式電動機具。二、…。;雇主對勞工於作業中或通行時，有接觸絕緣被覆配線或移動電線或電氣機具、設備之虞者，應有防止絕緣被破壞或老化等致引起感電危害之設施。;雇主為防止電氣災害，應依下列規定辦理：一、…。五、開關之開閉動作應確實，有鎖扣設備者，應於操作後加鎖。六、…。;雇主對於進入營繕工程工作場所作業人員，應提供適當安全帽，並使其正確戴用。;雇主對於高度二公尺以上之屋頂、鋼梁、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋梁墩柱及橋梁上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。;雇主對於施工構臺、懸吊式施工架、懸臂式施工架、高度七公尺以上且立面面積達三百三十平方公尺之施工架、高度七公尺以上之吊料平臺、升降機直井工作臺、鋼構橋橋面板下方工作臺或其他類似工作臺等之構築及拆除，應依下列規定辦理：一、事先就預期施工時之最大荷重，應由所僱之專任工程人員或委由相關執業技師，依結構力學原理妥為設計，置備施工圖說及強度計算書，經簽章確認後，據以執行。二、…。;雇主對於施工架及施工構臺，應經常予以適當之保養並維持各部分之牢穩。;雇主為維持施工架及施工構臺之穩定，應依下列規定辦理：一、…。七、施工架及施工構臺之基礎地面應平整，且夯實緊密，並襯以適當材質之墊材，以防止滑動或不均勻沈陷。;雇主使勞工於高度二公尺以上施工架上從事作業時，應依下列規定辦理：一、…。二、工作臺寬度應在四十公分以上並舖滿密接之踏板，其支撐點應有二處以上，並應綁結固定，使其無脫落或位移之虞，踏板間縫隙不得大於三公分。三、…。,
職業安全衛生署,20210510,20201230,勞職授字第10902054741號,潘建良即順泓金屬行,職業安全衛生法第24條,設置吊升荷重3公噸以上之固定式起重機，係屬中央主管機關指定具有危險性之機械，其操作人員未經中央主管機關認可之訓練或經技能檢定之合格人員充任之。,
職業安全衛生署,20210409,20201230,勞職授字第1090205844號,宜謙營造工程有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之天井施工架工作臺開口部分等場所，勞工有遭受墜落危險之虞，未於施工架工作臺設置護欄、護蓋或安全網等防護設備。,
職業安全衛生署,20210409,20201230,勞職授字第1090205855號,金永豐營造有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆施工架工作臺作業場所，勞工有遭受墜落危險之虞，未於外牆施工架工作臺設置護欄（內側交叉拉桿及下拉桿）等防護設備。,
職業安全衛生署,20210409,20201230,勞職授字第1090205885號,彥韋營造工程股份有限公司,營造安全衛生設施標準第71條第2項暨職業安全衛生法第6條第1項,對於露天開挖作業，勞工有遭受崩塌之虞者，未依設計圖設計坡腳角度開挖及邊坡噴凝土保護或設置擋土支撐。,
職業安全衛生署,20210409,20201230,勞職授字第1090205822號,泰成機械股份有限公司,營造安全衛生設施標準第23條第3款暨職業安全衛生法第6條第1項,"使勞工於高度2公尺以上之鋼樑上從事鋼構組配作業時，勞工有遭受墜落危險之虞，未提供勞工使用之安全帶或安裝安全母索時，安全帶或安全母索繫固之錨錠，至少應能承受每人2,300公斤之拉力。",
職業安全衛生署,20210301,20201230,勞職授字第1090205857號,南雄營造有限公司,"營造安全衛生設施標準第11條之1
營造安全衛生設施標準第19條第1項
暨職業安全衛生法第6條第1項",對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用，對於高度二公尺以上之外牆施工架開口部分，未於該處設置護欄、護蓋或安全網等防護設備,
職業安全衛生署,20210301,20201230,勞職授字第1090205868號,朝信營造有限公司,"職業安全衛生設施規則第116條第9款
暨職業安全衛生法第6條第1項",對於勞動場所作業之車輛機械（挖土機及打樁機），未使車輛機械供為主要用途以外之用途（使用挖土機及打樁機從事吊掛作業）。,
職業安全衛生署,20210309,20201230,勞職授字第10902051171號,弘億工程行,職業安全衛生法第37條第2項,"勞動場所發生罹災人數在1人以上,且需住院治療之職業災害,未於8小時內通報勞動檢查機構。",
職業安全衛生署,20210309,20201230,勞職授字第1090205117號,弘億工程行,職業安全衛生設施規則第225條第1項暨職業安全衛生法第6條第1項,"對於在高度二公尺以上之處所進行作業,勞工有墜落之虞者,未以架設施工架或其他方法設置工作台。",
職業安全衛生署,20210309,20201230,勞職授字第1090205888號,維閣實業股份有限公司,職業安全衛生設施規則第90條暨職業安全衛生法第6條第1項,"對於起重機具之吊鉤或吊具,未有防止吊舉中所吊物體脫落之裝置。",
新北市,20210219,20201230,新北府勞檢字第1094804504號,億東營造股份有限公司(朱玉珠),職業安全衛生法第6條第1項,未符合規定之必要安全衛生設備及措施,
職業安全衛生署,20210409,20201230,勞職授字第1090205895號,永進營造股份有限公司,營造安全衛生設施標準第59條第1款暨職業安全衛生法第6條第1項,對於鋼管施工架之設置，經抽驗附工作板橫架抗彎強度、垂直撓度及板料厚度、立架交叉拉桿扣釘及腳柱與橫材尺寸未符合國家標準CNS4750同等以上之規定。,
職業安全衛生署,20210409,20201230,勞職授字第1090205560號,立岑股份有限公司,職業安全衛生法第26條第1項,以其事業之全部或一部分交付承攬時，未於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。,
職業安全衛生署,20210409,20201230,勞職授字第1090205774號,泛亞工程建設股份有限公司,職業安全衛生法第27條第1項第2、3款,與承攬人共同作業時，未採取工作連繫與調整之必要措施、未巡視工作場所。,
職業安全衛生署,20210409,20201230,勞職授字第1090205776號,大藍營造有限公司,職業安全衛生設施規則第43條第1項、機械設備器具安全標準第95條暨職業安全衛生法第6條第1項,對於脫膜劑噴灑機之皮帶傳動輪，未設置護罩、護圍等設備；另切割機研磨輪未設置符合規定之護罩。,
職業安全衛生署,20210409,20201230,勞職授字第1090205794號,立電股份有限公司,營造安全衛生設施標準第19條第1項、第71條第1項暨職業安全衛生法第6條第1項,使勞工從事露天開挖作業，對於該開挖深度2公尺以上之邊緣開口，有墜落危險，未設置護欄等防護設備，另對於開挖垂直深度達1.5公尺以上，有倒塌、崩塌危害，未設置擋土支撐。,
職業安全衛生署,20210409,20201230,勞職授字第1090205817號,巨浩有限公司,職業安全衛生法第49條第1款,發生職業安全衛生法第37條第2項第1款之職業災害。,
職業安全衛生署,20210409,20201230,勞職授字第1090205232號,鍀泰鋼鐵股份有限公司,職業安全衛生設施規則第43條第1項暨職業安全衛生法第6條第1項,所設輸送帶之傳動輪、傳動帶，勞工有捲夾危害之虞，未設置護罩。,
台北市,20210305,20201229,北市勞職字第10961223951號,翔益營造有限公司,職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項第5款,2公尺作業未使用安全帶、帽。,
職業安全衛生署,20210409,20201229,勞職授字第1090205856號,周戊林即錦隆工程行,職業安全衛生設施規則第238條暨職業安全衛生法第6條第1項,對勞工使用尼龍繩吊掛施工架立架作業時，未採取防止物體飛落之設備及措施，致發生職業安全衛生法第37條第2項第1款之職業災害。,
職業安全衛生署,20210409,20201229,勞職授字第1090205865號,正新橡膠工業股份有限公司,職業安全衛生設施規則第21條暨職業安全衛生法第6條第1項,對於所提供之地下集水坑工作場所之通道或其他勞工踩踏場所，未保持不致使勞工跌倒、滑倒、踩傷、滾落等之安全狀態，或採取必要之預防措施。,
職業安全衛生署,20210409,20201229,勞職授字第1090205870號,虹沛環境科技有限公司,營造安全衛生設施標準第11條之1、職業安全衛生設施規則第227條第1項暨職業安全衛生法第6條第1項,對於勞工於2樓鐵皮板及ABS樹脂等材料構築之夾層天花板內從事清潔作業，未使其正確戴用安全帽，亦未規劃安全通道、於天花板支架上設置適當強度且寬度在30公分以上之踏板、於下方可能墜落之範圍裝設堅固格柵或安全網等防墜設施及指定專人指揮或監督該作業，致發生職業安全衛生法第37條第2項第1款之職業災害。,
高雄市,20210802,20201229,高市勞檢字第10972562700號,豐群船機有限公司(蘇順財),職業安全衛生法第16條第1項,危險性機械或設備，未經檢查合格即使用。,
台北市,20210305,20201229,北市勞職字第10961223581號,豐譽聯合工程股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第13款,有墜落危險之處所未設防護設備。,
桃園市,20210202,20201229,府勞檢字第1090338527號,宏洲纖維工業股份有限公司(詹正田),勞工作業環境監測實施辦法第8條第1項第3款暨職業安全衛生法第12條第3項,本法施行細則第十七條第二項第四款規定之作業場所，雇主應依下列規定，實施作業環境監測：一、…。三、製造、處置或使用附表一所列有機溶劑之作業場所，應每六個月監測其濃度一次以上。四、…。,
台北市,20210305,20201229,北市勞職字第10961219281號,冠訊工程有限公司,職業安全衛生設施規則第281條第1項暨職業安全衛生法第6條第1項第5款,2公尺作業未使用安全帶、帽。,
台北市,20210305,20201229,北市勞職字第10961161341號,萬鎰營造有限公司,營造安全衛生設施標準第149條第1項第1、2、3、4、5款暨職業安全衛生法第6條第1項第5款;營造安全衛生設施標準第155條第1項第1、2款暨職業安全衛生法第6條第1項第5款;營造安全衛生設施標準第157條第1項第3、4款暨職業安全衛生法第6條第1項第5款;營造安全衛生設施標準第163條第1款暨職業安全衛生法第6條第1項第5款,鋼構組配作業未指派作業主管辦理規定事項。;拆除構造物前未依規定辦理。;拆除構造物時，未依相關規定辦理。;雇主對鋼鐵等構造物之拆除，未依規定辦理。,
台北市,20210305,20201229,北市勞職字第10961214841號,春越營造股份有限公司,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第13款,暴露鋼筋等材料未採取防護設施。,
桃園市,20210202,20201229,府勞檢字第1090337674號,伍享工業股份有限公司(簡榮華),職業安全衛生設施規則第21條暨職業安全衛生法第6條第1項,雇主對於勞工工作場所之通道、地板、階梯、坡道、工作台或其他勞工踩踏場所，應保持不致使勞工跌倒、滑倒、踩傷、滾落等之安全狀態，或採取必要之預防措施。,
桃園市,20210202,20201229,府勞檢字第1090335321號,慶隆預拌混凝土股份有限公司(朱瑞爐),職業安全衛生法第37條第2項第3款,事業單位勞動場所發生下列職業災害之一者，雇主應於八小時內通報勞動檢查機構：一、…。三、發生災害之罹災人數在一人以上，且需住院治療。四、…。,
職業安全衛生署,20210409,20201229,勞職授字第1090205799號,裕隆營造有限公司,營造安全衛生設施標準第5條、第19條第1項暨職業安全衛生法第6條第1項,對於高度2公尺以上之外牆施工架工作臺等場所，勞工有遭受墜落危險之虞，未於該處設置護欄(內側交叉拉桿、下拉桿)等防護設備；對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施。,
職業安全衛生署,20210409,20201229,勞職授字第1090205834號,統勝機械工程有限公司,職業安全衛生設施規則第155條之1第1款、營造安全衛生設施標準第6條第1項暨職業安全衛生法第6條第1項,使勞工使用手拉鍊條起重器(即捲揚機)等鉤放滾輪鍊，配合移動集塵極板安裝作業，勞工有遭物體飛落撞擊之虞，未就手拉鍊條起重器安裝前，核對並確認設計資料及強度計算書，亦未指派所僱之職業安全衛生人員，實施危害調查、評估，並採適當防護設施，致發生職業安全衛生法第37條第2項第1款之職業災害。,
職業安全衛生署,20210409,20201229,勞職授字第1090205796號,裕隆營造有限公司,職業安全衛生法第27條第1項第1、3、4款,與承攬人共同作業時，未設置協議組織並指定工作場所負責人擔任指揮、監督及協調之工作、未巡視工作場所、未指導及協助相關承攬事業間之安全衛生教育。,
台南市,20210208,20201229,南市勞安字 第1091488038號,廣翰實業股份有限公司,職業安全衛生法第37條第2項第3款,勞動場所於109年5月28日發生勞工(鄭O志)職業災害且需住院治療，雇主未於8小時內通報勞動檢查機構。,
職業安全衛生署,20210301,20201229,勞職授字第10902055515號,三馨有限公司,職業安全衛生法第37條第2項,勞動場所發生罹災人數在1人以上，且需住院治療之職業災害，雇主未於8小時內通報勞動檢查機構。,
職業安全衛生署,20210309,20201229,勞職授字第1090205833號,昭雄營造股份有限公司,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項,"對於高度二公尺以上之屋頂、鋼樑、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋樑墩柱及橋樑上部結構、橋臺等場所作業,勞工有遭受墜落危險之虞者,未於該處設置護欄、護蓋或安全網等防護設備。",
職業安全衛生署,20210301,20201229,勞職授字第10902055511號,上禾營造股份有限公司,職業安全衛生法第26條第1項,將部分工程交付承攬時，未於事前以書面或召開協商會議並作成紀錄具體明確告知承攬人有關其事業工作環境、危害因素暨職業安全衛生法有關安全衛生規定應採取之措施。,
職業安全衛生署,20210301,20201229,勞職授字第10902055512號,弘府機電工業有限公司,職業安全衛生法第26條第2項,事業單位以其事業之全部或一部分交付承攬時，應於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。承攬人就其承攬之全部或一部分交付再承攬時，承攬人亦應依前項規定告知再承攬人。,
職業安全衛生署,20210301,20201229,勞職授字第10902055513號,邦碩科技股份有限公司,職業安全衛生法第26條第2項,事業單位以其事業之全部或一部分交付承攬時，應於事前告知該承攬人有關其事業工作環境、危害因素暨本法及有關安全衛生規定應採取之措施。承攬人就其承攬之全部或一部分交付再承攬時，承攬人亦應依前項規定告知再承攬人。,
職業安全衛生署,20210301,20201229,勞職授字第10902055514號,三馨有限公司,"營造安全衛生設施標準第40條第1項第1款
暨職業安全衛生法第6條第1項",對於施工工作臺，未事先就預期施工時之最大荷重，依結構力學原理妥為設計，置備施工圖說，並指派所僱之專任工程人員簽章確認強度計算書及施工圖說。,
職業安全衛生署,20210301,20201229,勞職授字第1090205551號,上禾營造股份有限公司,職業安全衛生法第27條第1項第1、2、3款,與承攬人分別僱用勞工共同作業時，為防止職業災害，未採取下列必要措施：一、設立協議組織，並指定工作場所負責人，擔任指揮、監督及協調之工作。二、工作之連繫與調整。三、工作場所之巡視。,
職業安全衛生署,20210301,20201229,勞職授字第1090205853號,協侑營造有限公司,"營造安全衛生設施標準第40條第1項2款       
營造安全衛生設施標準第45條第3款            
暨職業安全衛生法第6條第1項",未建立按施工圖說施作之查驗機制，對於高度8.5公尺外牆施工架，未在適當之垂直、水平距離處與構建物妥實連接,
職業安全衛生署,20210301,20201229,勞職授字第1090205826號,普田營造工程股份有限公司,"職業安全衛生設施規則第250條                
暨職業安全衛生法第6條第1項",對於勞工於鋼架等致有觸電及高導電性接地場所作業所使用之交流電焊機，該電焊機未有自動電擊防止裝置等防護設備,
職業安全衛生署,20210309,20201229,勞職授字第1090205202號,華俊機械模具股份有限公司,職業安全衛生設施規則第57條第1項暨職業安全衛生法第6條第1項,"對於機械之掃除、上油、檢查、修理或調整有導致危害勞工之虞者,未停止相關機械運轉及送料。為防止他人操作該機械之起動等裝置或誤送料,未採上鎖或設置標示等措施,並設置防止落下物導致危害勞工之安全設備與措施。",
職業安全衛生署,20210309,20201229,勞職授字第1090205603號,旌泓企業有限公司,機械設備器具安全標準第16條第2款暨職業安全衛生法第6條第1項,"衝剪機械具有雙手操作更換為單手操作,或將雙手操作更換為腳踏式操作之操作切換開關者,在任何切換狀態,均未有符合規定之安全機能。",
職業安全衛生署,20210309,20201229,勞職授字第1090205807號,瑞耘科技股份有限公司,職業安全衛生設施規則第58條第5款暨職業安全衛生法第6條第1項,"對於電腦數值控制或其他自動化機械具有危險之部分,其作業有危害勞工之虞者,未設置護罩、護圍或具有連鎖性能之安全門等設備。",
職業安全衛生署,20210409,20201228,勞職授字第1090205821號,國城營造有限公司,營造安全衛生設施標準第6條第2項暨職業安全衛生法第6條第1項,對於該工程屬丁類工作場所，經實施危害調查、評估，承諾施工架組搭作業採扶手先行工法防護設施並列入施工計畫內容，未依規定確實依據該施工計畫執行。,
職業安全衛生署,20220509,20201228,勞職授字第1090205800號,國揚裝卸股份有限公司(鄭林清良),起重升降機具安全規則第64條;碼頭裝卸安全衛生設施標準第66條暨職業安全衛生法第6條第1項,使勞工從事裝卸作業時，未指派專人負責指揮吊車操作員，且未使勞工戴用安全帽等必要個人防護具，致發生職業安全衛生法第37條第2項第1款之職業災害。,
桃園市,20210202,20201228,府勞檢字第1090338318號,新家坡營造有限公司(陳嘉銘),營造安全衛生設施標準第59條第1款暨職業安全衛生法第6條第1項,雇主對於鋼管施工架之設置，應依下列規定辦理：一、使用國家標準CNS4750型式之施工架，應符合國家標準同等以上之規定;其他型式之施工架，其構材之材料抗拉強度、試驗強度及製造，應符合國家標準CNS4750同等以上之規定。二、…。,
桃園市,20210202,20201228,府勞檢字第1090339112號,領航營造廠股份有限公司(李明鏡),營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項;營造安全衛生設施標準第135條第3款暨職業安全衛生法第6條第1項,雇主對於高度二公尺以上之屋頂、鋼梁、開口部分、階梯、樓梯、坡道、工作臺、擋土牆、擋土支撐、施工構臺、橋梁墩柱及橋梁上部結構、橋臺等場所作業，勞工有遭受墜落危險之虞者，應於該處設置護欄、護蓋或安全網等防護設備。;雇主以可調鋼管支柱為模板支撐之支柱時，應依下列規定辦理：一、…。三、可調鋼管支撐於調整高度時，應以制式之金屬附屬配件為之，不得以鋼筋等替代使用。四、…。,
